HGT_prl,time,lat,lon,TMP_prl,TMP_2m,APCP_sfc
5856.0586,634456800.0,,,290.57385,299.9087,0.00390625
5855.5586,634478400.0,,,290.40198,299.75244,0.0078125
5856.0586,634500000.0,,,289.30823,299.87744,0.05859375
5858.0586,634521600.0,,,289.87073,299.81494,0.0390625
5859.0586,634543200.0,,,290.07385,300.06494,3.4492188
5859.0586,634564800.0,,,290.55823,299.9087,0.1171875
5860.0586,634586400.0,,,291.24573,294.81494,5.7245875e-17
5854.0586,634608000.0,,,290.26135,299.62744,1.7890625
5854.0586,634629600.0,,,290.38635,300.2212,2.0703125
5853.5586,634651200.0,,,290.7926,300.1587,0.1484375
5852.0586,634672800.0,,,290.76135,300.3462,0.21875
5851.0586,634694400.0,,,291.05823,300.4712,0.01953125
5850.0586,634716000.0,,,291.99573,300.75244,0.0
5850.0586,634737600.0,,,292.32385,300.4712,0.0
5852.0586,634759200.0,,,292.12073,300.7837,0.0
5854.0586,634780800.0,,,292.1676,300.7837,0.58984375
5853.5586,634802400.0,,,290.55823,300.43994,1.6171875
5853.0586,634824000.0,,,291.05823,300.2212,0.0078125
5852.0586,634845600.0,,,290.32385,292.31494,0.0
5852.0586,634867200.0,,,289.77698,294.87744,0.03125
5854.0586,634888800.0,,,290.46448,295.93994,7.0657456e-14
5854.0586,634910400.0,,,289.58948,298.6587,0.0078125
5855.0586,634932000.0,,,289.6051,299.0337,2.8185787e-14
5853.0586,634953600.0,,,292.07385,299.4087,0.0078125
5855.0586,634975200.0,,,292.57385,299.5962,0.0
5857.0586,634996800.0,,,292.2301,299.62744,0.0
5857.0586,635018400.0,,,292.19885,299.43994,0.0
5856.0586,635040000.0,,,291.83948,299.4087,0.0
5856.0586,635061600.0,,,291.01135,299.2212,0.0
5856.0586,635083200.0,,,290.4801,299.18994,0.0078125
5857.0586,635104800.0,,,292.99573,299.62744,0.0
5858.0586,635126400.0,,,293.32385,299.4712,0.0
5858.0586,635148000.0,,,291.63635,299.4087,1.6913554e-17
5857.0586,635169600.0,,,291.3551,299.1587,0.01171875
5858.0586,635191200.0,,,291.1676,299.6587,0.0078125
5858.0586,635212800.0,,,290.90198,299.6587,0.078125
5859.0586,635234400.0,,,290.43323,300.1587,0.00390625
5860.0586,635256000.0,,,290.19885,299.6587,1.625
5861.0586,635277600.0,,,290.51135,298.18994,0.0
5854.0586,635299200.0,,,289.93323,299.43994,2.6484375
5854.0586,635320800.0,,,290.24573,299.4712,2.34375
5855.0586,635342400.0,,,290.37073,299.68994,1.2304688
5852.5586,635364000.0,,,290.52698,299.8462,0.46875
5852.0586,635385600.0,,,291.12073,300.2837,0.0078125
5850.0586,635407200.0,,,291.62073,300.56494,0.0
5850.5586,635428800.0,,,291.96448,300.68994,0.0
5852.0586,635450400.0,,,292.13635,300.62744,0.0
5852.0586,635472000.0,,,292.07385,300.62744,0.03125
5853.0586,635493600.0,,,291.57385,300.8462,0.1796875
5853.0586,635515200.0,,,290.1676,296.75244,0.5546875
5852.5586,635536800.0,,,289.18323,290.12744,0.03125
5853.0586,635558400.0,,,288.80823,295.75244,0.0078125
5852.0586,635580000.0,,,291.0426,296.4712,0.0
5855.0586,635601600.0,,,290.82385,298.9087,0.0
5856.0586,635623200.0,,,291.1051,299.31494,0.0
5855.0586,635644800.0,,,291.65198,299.43994,0.0
5855.0586,635666400.0,,,292.83948,299.2837,5.0306980000000006e-17
5856.0586,635688000.0,,,292.9176,299.2837,0.0
5856.0586,635709600.0,,,292.24573,299.2837,0.0
5856.0586,635731200.0,,,292.33948,299.3462,0.0
5857.0586,635752800.0,,,292.6676,299.2212,0.0
5858.0586,635774400.0,,,293.1051,299.1587,2.1684042999999996e-18
5858.0586,635796000.0,,,293.63635,299.18994,0.0
5858.0586,635817600.0,,,294.44885,298.87744,0.0
5858.0586,635839200.0,,,293.1676,299.4712,0.0
5859.0586,635860800.0,,,290.99573,299.31494,0.0
5859.5586,635882400.0,,,290.83948,299.12744,0.0
5859.0586,635904000.0,,,290.69885,299.25244,1.904206e-14
5860.0586,635925600.0,,,290.71448,299.75244,0.0
5859.0586,635947200.0,,,290.49573,299.7212,0.00390625
5860.0586,635968800.0,,,291.15198,298.8462,0.00390625
5851.0586,635990400.0,,,289.05823,299.25244,0.06640625
5852.0586,636012000.0,,,289.38635,299.4087,0.03125
5852.0586,636033600.0,,,289.52698,299.43994,0.046875
5852.0586,636055200.0,,,289.52698,299.56494,0.0078125
5849.0586,636076800.0,,,289.9176,299.87744,2.1380467e-14
5849.0586,636098400.0,,,292.44885,300.12744,3.3365238e-14
5849.0586,636120000.0,,,291.93323,300.25244,0.0
5850.0586,636141600.0,,,292.27698,300.31494,0.00390625
5851.0586,636163200.0,,,292.9176,300.5962,0.0078125
5852.0586,636184800.0,,,291.76135,300.56494,0.0
5851.0586,636206400.0,,,291.52698,291.68994,0.01953125
5852.0586,636228000.0,,,290.80823,293.0337,0.0
5852.0586,636249600.0,,,289.2926,292.68994,0.578125
5852.0586,636271200.0,,,290.76135,293.6587,0.02734375
5853.0586,636292800.0,,,290.08948,297.12744,0.0
5854.0586,636314400.0,,,290.51135,299.31494,0.0
5855.0586,636336000.0,,,290.96448,299.4087,0.0
5855.0586,636357600.0,,,291.74573,299.25244,0.0
5855.0586,636379200.0,,,291.74573,299.0962,0.0
5856.0586,636400800.0,,,291.87073,298.9712,0.0
5857.0586,636422400.0,,,291.90198,298.9712,0.0
5857.0586,636444000.0,,,292.68323,298.43994,0.0
5857.0586,636465600.0,,,293.12073,298.81494,0.0
5857.0586,636487200.0,,,293.18323,298.8462,0.0
5858.0586,636508800.0,,,293.96448,298.25244,0.01953125
5859.0586,636530400.0,,,293.6676,298.31494,5.4660703e-14
5859.0586,636552000.0,,,293.24573,298.68994,0.0
5860.0586,636573600.0,,,291.58948,299.06494,0.0
5860.0586,636595200.0,,,290.96448,298.75244,0.0
5860.0586,636616800.0,,,290.12073,299.18994,0.0
5860.0586,636638400.0,,,291.12073,299.31494,0.0
5861.0586,636660000.0,,,291.15198,298.7212,0.0
5848.0586,636681600.0,,,288.07385,298.8462,0.00390625
5848.0586,636703200.0,,,289.05823,299.06494,0.015625
5848.0586,636724800.0,,,289.3551,299.0962,0.0
5846.0586,636746400.0,,,289.99573,299.31494,0.0
5847.5586,636768000.0,,,290.96448,299.18994,0.05078125
5847.5586,636789600.0,,,291.26135,299.12744,0.0
5847.0586,636811200.0,,,291.83948,299.50244,0.0
5846.5586,636832800.0,,,292.1676,300.0337,0.0
5848.0586,636854400.0,,,292.40198,300.0337,0.0
5848.5586,636876000.0,,,291.69885,295.2212,0.0
5849.0586,636897600.0,,,291.74573,292.18994,0.0
5849.0586,636919200.0,,,290.9176,292.7212,2.0816682000000002e-16
5850.0586,636940800.0,,,291.24573,292.2212,0.05078125
5852.0586,636962400.0,,,290.38635,293.1587,0.03125
5851.0586,636984000.0,,,289.7926,298.7837,1.4099832e-14
5851.0586,637005600.0,,,289.57385,298.8462,0.0
5852.0586,637027200.0,,,289.88635,298.93994,0.0
5854.0586,637048800.0,,,290.6051,299.00244,0.0
5854.0586,637070400.0,,,291.40198,298.6587,0.0
5855.0586,637092000.0,,,291.24573,298.37744,0.0
5855.0586,637113600.0,,,291.80823,298.0962,0.0
5854.5586,637135200.0,,,291.99573,298.2212,0.0
5855.0586,637156800.0,,,292.2301,298.2837,0.0
5856.5586,637178400.0,,,292.93323,298.1587,0.00390625
5856.5586,637200000.0,,,292.76135,298.0962,0.0
5857.0586,637221600.0,,,293.15198,298.06494,0.0078125
5857.5586,637243200.0,,,293.12073,297.62744,0.03125
5858.0586,637264800.0,,,292.93323,298.37744,0.0
5860.0586,637286400.0,,,291.82385,298.43994,0.0
5860.0586,637308000.0,,,290.87073,298.5337,0.0
5860.0586,637329600.0,,,290.99573,298.7837,0.0
5859.0586,637351200.0,,,290.87073,292.3462,0.0
5844.0586,637372800.0,,,287.99573,298.00244,0.0
5843.0586,637394400.0,,,287.80823,298.2837,0.0
5842.0586,637416000.0,,,288.15198,298.4087,0.00390625
5841.5586,637437600.0,,,290.4801,298.75244,0.01953125
5841.0586,637459200.0,,,291.15198,299.00244,0.00390625
5841.5586,637480800.0,,,290.77698,299.18994,0.0
5843.0586,637502400.0,,,291.37073,299.81494,0.0
5840.5586,637524000.0,,,291.63635,299.18994,0.0
5842.0586,637545600.0,,,292.3551,299.37744,0.0
5845.0586,637567200.0,,,291.46448,293.6587,0.0
5847.0586,637588800.0,,,291.38635,293.5962,0.0
5846.0586,637610400.0,,,290.62073,294.12744,1.2756289e-13
5847.0586,637632000.0,,,290.37073,295.2837,0.0078125
5850.0586,637653600.0,,,289.90198,294.12744,0.0
5851.0586,637675200.0,,,289.24573,298.12744,0.0234375
5849.0586,637696800.0,,,289.01135,298.75244,0.0
5849.0586,637718400.0,,,289.4801,298.56494,0.0
5850.0586,637740000.0,,,289.88635,298.31494,0.0
5852.0586,637761600.0,,,290.19885,298.50244,0.0
5852.0586,637783200.0,,,290.90198,298.2837,0.0
5852.0586,637804800.0,,,291.68323,298.0962,0.0
5851.0586,637826400.0,,,291.24573,297.7212,0.0
5851.5586,637848000.0,,,291.1051,297.50244,0.0
5853.0586,637869600.0,,,291.6051,297.56494,0.0
5854.0586,637891200.0,,,292.21448,297.4712,0.0
5855.0586,637912800.0,,,292.82385,297.12744,0.0
5856.5586,637934400.0,,,292.43323,297.56494,0.0
5856.0586,637956000.0,,,292.76135,297.9087,0.0
5857.0586,637977600.0,,,292.68323,298.2837,0.0
5858.0586,637999200.0,,,291.12073,298.5962,0.0
5857.5586,638020800.0,,,291.08948,298.6587,0.0
5856.5586,638042400.0,,,290.52698,290.9087,0.0078125
5835.0586,638064000.0,,,285.26135,298.0962,0.0
5836.0586,638085600.0,,,286.6051,298.1587,9.652001e-15
5836.0586,638107200.0,,,288.93323,298.31494,0.0
5835.5586,638128800.0,,,290.13635,298.50244,0.0
5834.5586,638150400.0,,,289.93323,298.62744,0.0
5833.5586,638172000.0,,,290.44885,298.87744,0.0
5837.0586,638193600.0,,,291.02698,299.1587,0.0
5834.0586,638215200.0,,,291.71448,299.31494,0.0
5831.5586,638236800.0,,,292.08948,294.3462,0.0
5837.5586,638258400.0,,,290.90198,291.0337,0.03125
5843.0586,638280000.0,,,290.5426,293.31494,0.00390625
5842.0586,638301600.0,,,289.8551,294.4712,0.06640625
5842.0586,638323200.0,,,290.27698,293.9712,0.01953125
5844.0586,638344800.0,,,289.2301,293.8462,0.09765625
5845.5586,638366400.0,,,288.68323,295.5337,0.5
5846.0586,638388000.0,,,288.51135,298.31494,0.01171875
5846.0586,638409600.0,,,288.49573,298.2837,0.015625
5845.0586,638431200.0,,,288.74573,298.06494,0.0
5845.5586,638452800.0,,,288.77698,297.7837,0.0
5846.0586,638474400.0,,,289.12073,297.9087,0.0
5847.5586,638496000.0,,,290.02698,297.9712,0.0
5848.0586,638517600.0,,,289.93323,297.87744,0.0
5848.5586,638539200.0,,,290.15198,297.56494,0.0
5848.0586,638560800.0,,,290.74573,297.5962,0.0
5849.5586,638582400.0,,,291.46448,297.31494,0.0
5850.5586,638604000.0,,,291.15198,297.2212,0.0
5852.0586,638625600.0,,,292.12073,297.00244,0.0
5852.0586,638647200.0,,,291.82385,297.3462,0.0
5851.5586,638668800.0,,,292.02698,294.8462,0.0
5853.5586,638690400.0,,,292.1051,296.9712,0.0
5854.0586,638712000.0,,,291.6051,298.00244,0.00390625
5854.5586,638733600.0,,,291.05823,293.6587,1.3877788000000002e-16
5824.5586,638755200.0,,,283.6051,297.6587,0.0
5826.0586,638776800.0,,,285.90198,297.93994,0.0
5827.5586,638798400.0,,,285.77698,298.2212,0.0
5828.5586,638820000.0,,,286.37073,298.2837,0.0
5826.0586,638841600.0,,,289.01135,298.00244,0.0
5826.0586,638863200.0,,,289.88635,298.9087,0.0
5826.5586,638884800.0,,,290.65198,298.5962,0.0
5829.0586,638906400.0,,,290.9801,298.87744,0.0
5820.5586,638928000.0,,,292.19885,288.00244,0.0234375
5831.0586,638949600.0,,,290.87073,290.00244,0.0
5835.5586,638971200.0,,,289.30823,293.06494,0.015625
5835.0586,638992800.0,,,289.37073,294.5337,0.06640625
5836.0586,639014400.0,,,289.96448,292.12744,0.125
5836.0586,639036000.0,,,289.15198,294.3462,0.09375
5838.0586,639057600.0,,,288.69885,295.5337,5.6463514e-14
5840.5586,639079200.0,,,287.9176,294.56494,0.03125
5842.0586,639100800.0,,,288.18323,295.37744,0.34375
5841.0586,639122400.0,,,288.08948,297.9087,0.0
5840.5586,639144000.0,,,287.99573,297.4087,0.0
5840.5586,639165600.0,,,287.99573,297.25244,0.0
5841.5586,639187200.0,,,287.8551,297.37744,0.0
5842.5586,639208800.0,,,288.12073,297.5337,0.0
5842.0586,639230400.0,,,288.12073,297.50244,0.0
5842.0586,639252000.0,,,289.24573,297.00244,0.0
5843.0586,639273600.0,,,290.02698,296.9087,0.0
5844.5586,639295200.0,,,290.69885,296.7837,0.0
5846.0586,639316800.0,,,290.99573,296.6587,0.0
5845.0586,639338400.0,,,291.38635,297.2837,0.0
5843.5586,639360000.0,,,290.99573,288.4087,0.0078125
5845.5586,639381600.0,,,290.58948,291.1587,0.0
5846.5586,639403200.0,,,291.1051,292.1587,0.015625
5848.0586,639424800.0,,,290.27698,289.06494,3.9706086e-14
5815.0586,639446400.0,,,283.02698,297.7837,0.0
5816.0586,639468000.0,,,283.01135,297.68994,9.523632e-15
5815.5586,639489600.0,,,282.93323,297.50244,0.0
5816.0586,639511200.0,,,285.1676,297.12744,0.0
5818.0586,639532800.0,,,288.18323,297.43994,0.0
5818.0586,639554400.0,,,288.49573,298.4087,0.0
5817.5586,639576000.0,,,289.9801,298.43994,0.0
5819.5586,639597600.0,,,289.43323,298.7212,0.0
5813.5586,639619200.0,,,290.65198,286.87744,0.0
5820.0586,639640800.0,,,289.87073,288.43994,0.0
5824.5586,639662400.0,,,289.33948,292.1587,0.171875
5824.5586,639684000.0,,,289.4176,291.62744,0.16015625
5825.5586,639705600.0,,,290.49573,292.9087,0.3984375
5827.5586,639727200.0,,,289.26135,292.50244,0.05078125
5829.0586,639748800.0,,,287.68323,294.12744,0.1171875
5830.5586,639770400.0,,,287.12073,294.5962,1.1953125
5833.5586,639792000.0,,,287.05823,288.9712,0.19921875
5835.0586,639813600.0,,,287.74573,292.6587,0.0625
5835.0586,639835200.0,,,287.62073,297.1587,0.0
5834.0586,639856800.0,,,287.24573,297.1587,0.0
5834.0586,639878400.0,,,286.88635,297.00244,0.0
5833.5586,639900000.0,,,287.3551,297.3462,0.0
5835.0586,639921600.0,,,287.37073,297.00244,0.0
5835.0586,639943200.0,,,288.7301,296.9712,0.0
5834.5586,639964800.0,,,289.94885,296.43994,0.0
5836.0586,639986400.0,,,289.74573,296.31494,0.0
5838.5586,640008000.0,,,290.07385,296.3462,0.0
5836.5586,640029600.0,,,291.76135,296.37744,0.00390625
5835.5586,640051200.0,,,289.82385,288.8462,0.0078125
5835.0586,640072800.0,,,288.82385,289.43994,0.0
5838.5586,640094400.0,,,289.01135,288.93994,0.0
5838.0586,640116000.0,,,289.37073,286.50244,3.9778077e-14
5805.0586,640137600.0,,,282.74573,297.6587,0.0
5804.5586,640159200.0,,,282.3551,297.18994,0.0
5806.5586,640180800.0,,,282.0426,296.5962,0.0
5807.0586,640202400.0,,,286.2301,296.75244,0.0
5807.0586,640224000.0,,,285.1051,297.62744,0.0
5809.0586,640245600.0,,,285.90198,297.93994,0.0
5808.5586,640267200.0,,,285.5426,298.12744,0.0
5807.0586,640288800.0,,,286.55823,298.1587,0.0
5808.0586,640310400.0,,,287.7926,284.50244,1.6393137e-16
5809.5586,640332000.0,,,288.87073,285.37744,0.0
5816.0586,640353600.0,,,288.63635,290.5962,1.3253287e-15
5817.0586,640375200.0,,,288.58948,292.37744,0.13671875
5815.5586,640396800.0,,,289.05823,292.18994,0.22265625
5815.0586,640418400.0,,,289.74573,291.9712,0.0390625
5818.5586,640440000.0,,,288.13635,292.31494,0.0078125
5819.5586,640461600.0,,,286.94885,291.0337,0.1328125
5822.5586,640483200.0,,,286.77698,288.06494,0.06640625
5823.5586,640504800.0,,,286.82385,290.37744,0.0
5824.0586,640526400.0,,,287.08948,288.3462,9.2022744e-14
5824.5586,640548000.0,,,286.68323,296.9087,0.0
5825.5586,640569600.0,,,286.74573,296.75244,0.0
5825.5586,640591200.0,,,286.08948,296.87744,0.0
5825.0586,640612800.0,,,286.15198,296.87744,0.0
5824.5586,640634400.0,,,286.5426,296.5337,0.0
5826.0586,640656000.0,,,288.37073,296.25244,0.0
5827.5586,640677600.0,,,289.05823,296.0337,0.0
5829.0586,640699200.0,,,289.49573,296.0337,0.0
5826.0586,640720800.0,,,290.1676,287.5337,0.0
5826.0586,640742400.0,,,288.62073,286.43994,0.0
5826.0586,640764000.0,,,287.6676,290.87744,0.0
5828.5586,640785600.0,,,286.8551,286.81494,0.0
5831.5586,640807200.0,,,286.19885,284.9712,7.945554e-14
5794.0586,640828800.0,,,282.82385,297.4712,0.0
5793.5586,640850400.0,,,282.24573,296.6587,0.0
5794.0586,640872000.0,,,284.99573,296.6587,0.0
5795.0586,640893600.0,,,285.24573,296.5962,0.0
5796.5586,640915200.0,,,285.87073,297.75244,0.0
5796.5586,640936800.0,,,285.4176,297.7212,0.0
5797.5586,640958400.0,,,286.33948,297.5962,0.0
5798.0586,640980000.0,,,286.1051,297.2837,0.0
5799.0586,641001600.0,,,286.74573,283.18994,0.0
5803.0586,641023200.0,,,286.74573,287.43994,0.04296875
5804.5586,641044800.0,,,286.55823,289.0337,0.140625
5807.0586,641066400.0,,,286.37073,290.2212,0.10546875
5805.0586,641088000.0,,,287.65198,291.31494,0.10546875
5807.5586,641109600.0,,,288.4176,290.4087,0.05859375
5810.5586,641131200.0,,,287.32385,291.5337,0.01953125
5809.5586,641152800.0,,,286.43323,289.9712,0.01953125
5812.0586,641174400.0,,,286.38635,289.2837,0.015625
5814.5586,641196000.0,,,286.4176,288.37744,0.0
5813.0586,641217600.0,,,286.52698,286.1587,0.0
5814.0586,641239200.0,,,286.24573,289.0337,0.0078125
5815.0586,641260800.0,,,285.4176,295.2212,0.0
5814.0586,641282400.0,,,285.24573,296.4087,0.0
5816.0586,641304000.0,,,285.4801,295.93994,0.0
5816.0586,641325600.0,,,285.9801,296.1587,0.0
5815.0586,641347200.0,,,286.93323,295.50244,0.0
5816.5586,641368800.0,,,288.12073,295.31494,0.0
5817.5586,641390400.0,,,288.94885,290.56494,0.0
5814.0586,641412000.0,,,289.52698,283.9087,0.0
5816.0586,641433600.0,,,286.57385,284.7837,0.0
5816.0586,641455200.0,,,285.76135,287.56494,0.0
5816.0586,641476800.0,,,284.94885,283.0337,0.0
5812.5586,641498400.0,,,286.27698,283.6587,0.0
5782.0586,641520000.0,,,282.1051,297.0337,0.00390625
5782.5586,641541600.0,,,284.2301,296.62744,0.0
5782.0586,641563200.0,,,284.0426,297.1587,0.0
5783.5586,641584800.0,,,283.99573,297.50244,0.0
5784.5586,641606400.0,,,285.88635,296.1587,0.0
5785.0586,641628000.0,,,285.76135,283.0337,0.0
5786.0586,641649600.0,,,285.6051,286.5962,0.0
5787.0586,641671200.0,,,285.12073,295.7837,0.0
5789.5586,641692800.0,,,286.27698,285.9087,0.0
5793.0586,641714400.0,,,286.6676,286.1587,0.0
5793.5586,641736000.0,,,286.62073,288.7212,0.07421875
5795.5586,641757600.0,,,285.87073,286.06494,0.16796875
5796.0586,641779200.0,,,286.37073,288.9087,0.0078125
5798.0586,641800800.0,,,286.32385,289.25244,0.0
5798.5586,641822400.0,,,285.5426,289.25244,0.0
5799.5586,641844000.0,,,285.7926,287.62744,0.0
5800.0586,641865600.0,,,285.27698,288.6587,1.9081958e-17
5802.0586,641887200.0,,,285.88635,287.0962,0.0
5802.5586,641908800.0,,,286.0426,285.93994,0.0
5803.5586,641930400.0,,,285.6051,285.37744,0.0
5802.5586,641952000.0,,,284.96448,283.4712,0.0
5802.0586,641973600.0,,,284.99573,294.43994,0.0
5803.0586,641995200.0,,,285.19885,294.00244,0.0
5802.0586,642016800.0,,,285.49573,294.31494,0.0
5804.5586,642038400.0,,,286.76135,294.3462,0.0
5804.5586,642060000.0,,,287.74573,289.9087,0.0
5806.0586,642081600.0,,,287.4176,283.75244,0.0
5805.0586,642103200.0,,,284.63635,284.43994,0.0
5801.5586,642124800.0,,,286.6051,280.6587,0.0
5802.5586,642146400.0,,,285.33948,287.25244,0.0
5801.5586,642168000.0,,,285.08948,280.06494,0.0
5796.5586,642189600.0,,,286.52698,284.7837,0.0
5767.5586,642211200.0,,,282.21448,296.9087,0.0
5767.0586,642232800.0,,,283.02698,296.2212,0.0
5768.0586,642254400.0,,,282.51135,297.31494,0.0
5770.5586,642276000.0,,,284.24573,296.7212,0.0
5770.5586,642297600.0,,,285.4801,286.25244,0.0
5772.0586,642319200.0,,,286.19885,279.50244,0.0
5773.5586,642340800.0,,,285.37073,285.4087,0.0
5775.5586,642362400.0,,,285.12073,285.8462,0.0
5776.5586,642384000.0,,,286.21448,285.8462,0.0
5778.5586,642405600.0,,,285.62073,286.31494,0.01953125
5780.0586,642427200.0,,,285.77698,285.0337,0.0
5781.0586,642448800.0,,,285.37073,284.62744,0.0
5783.0586,642470400.0,,,285.4176,284.81494,0.0234375
5784.0586,642492000.0,,,284.82385,285.3462,0.0
5785.0586,642513600.0,,,285.44885,287.18994,0.0
5785.5586,642535200.0,,,285.33948,286.8462,0.0
5787.0586,642556800.0,,,285.40198,287.87744,0.0234375
5788.0586,642578400.0,,,285.27698,287.1587,0.0
5787.5586,642600000.0,,,284.96448,288.3462,0.0
5789.5586,642621600.0,,,284.7926,286.25244,1.571833e-14
5789.5586,642643200.0,,,284.80823,284.1587,0.0
5786.5586,642664800.0,,,284.33948,280.31494,0.0
5784.0586,642686400.0,,,284.74573,283.25244,0.0
5785.0586,642708000.0,,,284.76135,286.43994,0.0
5787.0586,642729600.0,,,285.58948,292.0337,0.0
5788.0586,642751200.0,,,287.2301,281.50244,0.0
5788.5586,642772800.0,,,286.5426,279.75244,0.0
5789.0586,642794400.0,,,284.33948,284.2837,0.0
5786.5586,642816000.0,,,285.07385,284.37744,0.0
5785.5586,642837600.0,,,285.1676,285.43994,0.0
5784.0586,642859200.0,,,285.12073,281.9087,0.0
5780.0586,642880800.0,,,285.40198,281.25244,0.0
5752.5586,642902400.0,,,282.15198,296.93994,0.0
5752.0586,642924000.0,,,282.82385,296.18994,0.0
5753.5586,642945600.0,,,282.33948,296.56494,0.0
5753.5586,642967200.0,,,283.68323,292.9712,0.0
5753.0586,642988800.0,,,284.74573,279.62744,0.0
5755.5586,643010400.0,,,285.37073,282.7212,0.0
5757.5586,643032000.0,,,285.90198,284.37744,0.0
5761.5586,643053600.0,,,284.63635,283.93994,0.0
5762.0586,643075200.0,,,285.19885,286.93994,0.0
5764.5586,643096800.0,,,285.21448,283.5962,0.0
5765.5586,643118400.0,,,285.37073,281.06494,0.0
5767.0586,643140000.0,,,284.15198,281.1587,0.0
5769.0586,643161600.0,,,283.80823,281.7212,0.0
5770.5586,643183200.0,,,283.9176,283.6587,0.0
5770.0586,643204800.0,,,284.3551,286.3462,0.0
5770.5586,643226400.0,,,283.7301,284.0337,0.0
5773.0586,643248000.0,,,283.71448,283.3462,0.0
5772.0586,643269600.0,,,283.83948,283.4087,0.0
5771.0586,643291200.0,,,285.30823,280.2837,0.0
5772.5586,643312800.0,,,284.62073,282.75244,0.0
5773.0586,643334400.0,,,284.24573,280.3462,0.0
5771.0586,643356000.0,,,284.07385,280.4087,0.0
5769.0586,643377600.0,,,284.3551,281.4087,0.0
5767.5586,643399200.0,,,285.24573,281.5962,0.0078125
5766.0586,643420800.0,,,285.2301,279.31494,0.0234375
5768.0586,643442400.0,,,285.27698,284.4712,0.0
5769.5586,643464000.0,,,284.26135,277.8462,0.0
5770.0586,643485600.0,,,282.96448,284.4087,0.0
5769.5586,643507200.0,,,283.63635,286.9087,0.0
5764.0586,643528800.0,,,284.88635,284.2212,0.0
5763.0586,643550400.0,,,284.83948,279.0962,0.0
5758.5586,643572000.0,,,284.96448,280.12744,0.0
5737.0586,643593600.0,,,282.62073,296.50244,0.0
5737.5586,643615200.0,,,281.99573,296.56494,0.0
5738.5586,643636800.0,,,282.74573,293.6587,0.0
5739.0586,643658400.0,,,282.76135,280.06494,0.0
5737.5586,643680000.0,,,283.74573,282.5337,0.0
5741.0586,643701600.0,,,283.96448,284.43994,0.0
5742.5586,643723200.0,,,284.5426,284.5962,0.0
5745.0586,643744800.0,,,284.55823,281.56494,0.0
5746.5586,643766400.0,,,284.44885,279.3462,0.0
5748.0586,643788000.0,,,284.99573,282.8462,0.0
5750.5586,643809600.0,,,284.52698,280.9712,0.0
5751.5586,643831200.0,,,283.99573,282.06494,0.0
5752.5586,643852800.0,,,283.4176,280.31494,0.0
5754.5586,643874400.0,,,283.4176,281.4087,0.0
5756.5586,643896000.0,,,283.37073,284.31494,0.0
5756.0586,643917600.0,,,282.99573,281.87744,0.0
5756.5586,643939200.0,,,282.87073,283.7212,0.0
5757.0586,643960800.0,,,282.87073,282.2212,0.0
5757.0586,643982400.0,,,283.2301,283.8462,0.0
5752.5586,644004000.0,,,283.37073,282.7837,0.0
5751.5586,644025600.0,,,283.74573,282.56494,0.0
5748.5586,644047200.0,,,283.62073,282.31494,0.0
5750.5586,644068800.0,,,283.93323,280.9087,0.0
5748.5586,644090400.0,,,283.40198,285.5337,0.0
5744.0586,644112000.0,,,283.08948,283.68994,0.0
5744.0586,644133600.0,,,281.94885,281.37744,3.6447408e-14
5745.0586,644155200.0,,,281.37073,282.50244,0.0
5743.5586,644176800.0,,,283.69885,278.2837,5.4747873e-14
5744.0586,644198400.0,,,284.2926,282.56494,0.0
5742.5586,644220000.0,,,283.62073,284.7212,0.0
5738.0586,644241600.0,,,283.82385,283.87744,0.0
5733.5586,644263200.0,,,283.02698,277.06494,0.0
5722.0586,644284800.0,,,282.57385,283.43994,0.0
5722.0586,644306400.0,,,281.6051,291.2212,0.0
5721.5586,644328000.0,,,281.58948,282.75244,2.8309495e-28
5723.0586,644349600.0,,,282.57385,282.68994,0.0
5724.5586,644371200.0,,,283.1051,279.50244,0.0
5726.0586,644392800.0,,,283.5426,281.9087,0.0
5727.5586,644414400.0,,,282.71448,283.25244,0.0
5730.0586,644436000.0,,,283.9176,281.0962,0.0
5731.0586,644457600.0,,,284.55823,281.87744,0.0
5732.5586,644479200.0,,,284.05823,278.4712,0.0
5735.0586,644500800.0,,,283.68323,279.0337,0.0
5736.0586,644522400.0,,,282.63635,280.6587,0.0
5736.5586,644544000.0,,,282.2301,279.18994,0.0
5738.5586,644565600.0,,,282.12073,280.4712,0.0
5738.5586,644587200.0,,,282.05823,281.3462,0.0
5740.0586,644608800.0,,,282.2926,282.06494,0.0
5741.0586,644630400.0,,,282.74573,281.7212,0.0
5739.5586,644652000.0,,,283.0426,282.7212,0.0
5738.5586,644673600.0,,,282.99573,281.7837,0.0
5737.5586,644695200.0,,,282.30823,282.50244,0.0
5734.5586,644716800.0,,,282.4176,283.87744,0.0
5731.0586,644738400.0,,,282.46448,281.62744,0.0
5729.0586,644760000.0,,,280.76135,282.25244,0.0
5727.5586,644781600.0,,,279.62073,282.4087,0.0
5724.5586,644803200.0,,,280.07385,280.6587,0.0
5725.0586,644824800.0,,,279.82385,278.25244,0.02734375
5722.5586,644846400.0,,,280.55823,284.87744,0.0
5720.0586,644868000.0,,,277.65198,277.2837,0.04296875
5717.5586,644889600.0,,,281.94885,283.31494,0.0
5714.5586,644911200.0,,,282.21448,282.4712,0.0
5714.0586,644932800.0,,,283.12073,283.2837,0.0
